1	5.122070e-01	5.157407e-01	1.464844e-02	3.148148e-02
1	5.283203e-01	5.490741e-01	1.367188e-02	3.518519e-02
1	5.380859e-01	4.629630e-01	1.367188e-02	2.962963e-02
1	5.815430e-01	4.879630e-01	1.269531e-02	2.777778e-02
1	5.878906e-01	5.611111e-01	1.562500e-02	3.703704e-02
1	5.937500e-01	4.842593e-01	1.367188e-02	2.407407e-02
1	6.113281e-01	6.342593e-01	1.562500e-02	3.888889e-02
1	6.298828e-01	8.833333e-01	2.734375e-02	7.037037e-02
1	6.347656e-01	5.268519e-01	1.562500e-02	3.148148e-02
1	6.396484e-01	6.518519e-01	1.953125e-02	4.074074e-02
1	6.557617e-01	6.203704e-01	2.050781e-02	3.703704e-02
1	6.904297e-01	9.120370e-01	2.929688e-02	7.222222e-02
1	7.968750e-01	5.537037e-01	1.191406e-01	2.037037e-01
