1	5.253906e-01	8.990741e-01	2.539063e-02	7.962963e-02
1	6.113281e-01	4.212963e-01	1.367188e-02	2.407407e-02
1	6.162109e-01	5.805556e-01	1.367188e-02	3.888889e-02
1	6.240234e-01	6.870370e-01	2.148438e-02	4.814815e-02
1	6.254883e-01	5.101852e-01	1.464844e-02	2.777778e-02
1	6.313477e-01	7.722222e-01	1.855469e-02	5.555556e-02
1	6.464844e-01	6.351852e-01	1.757813e-02	4.074074e-02
1	6.733398e-01	6.953704e-01	2.050781e-02	5.000000e-02
1	6.796875e-01	9.620370e-01	2.929688e-02	6.851852e-02
1	7.290039e-01	3.361111e-01	1.162109e-01	1.833333e-01
1	6.938477e-01	8.129630e-01	2.636719e-02	5.925926e-02
