1	4.965820e-01	8.944444e-01	2.636719e-02	7.407407e-02
1	5.317383e-01	9.546296e-01	2.441406e-02	8.333333e-02
1	5.292969e-01	6.175926e-01	1.757813e-02	4.259259e-02
1	5.327148e-01	6.925926e-01	1.660156e-02	5.555556e-02
1	5.888672e-01	4.074074e-01	1.171875e-02	2.222222e-02
1	5.981445e-01	6.296296e-01	1.464844e-02	4.074074e-02
1	6.005859e-01	5.444444e-01	1.562500e-02	3.333333e-02
1	6.123047e-01	7.925926e-01	1.953125e-02	5.925926e-02
1	6.201172e-01	7.055556e-01	2.148438e-02	4.814815e-02
1	6.235352e-01	6.314815e-01	1.464844e-02	4.074074e-02
1	6.977539e-01	2.916667e-01	1.162109e-01	1.833333e-01
1	6.538086e-01	9.342593e-01	2.832031e-02	7.592593e-02
1	6.572266e-01	7.490741e-01	2.148438e-02	5.000000e-02
1	6.787109e-01	8.583333e-01	2.734375e-02	6.481481e-02
