1	5.083008e-01	5.388889e-01	1.464844e-02	3.333333e-02
1	5.258789e-01	5.731481e-01	1.464844e-02	3.888889e-02
1	5.356445e-01	4.805556e-01	1.464844e-02	3.148148e-02
1	5.756836e-01	4.879630e-01	1.269531e-02	2.777778e-02
1	5.839844e-01	5.611111e-01	1.562500e-02	3.703704e-02
1	5.898438e-01	4.833333e-01	1.367188e-02	2.592593e-02
1	6.059570e-01	6.296296e-01	1.660156e-02	3.703704e-02
1	6.269531e-01	8.777778e-01	2.734375e-02	7.037037e-02
1	6.308594e-01	5.212963e-01	1.562500e-02	3.148148e-02
1	6.367188e-01	6.509259e-01	1.953125e-02	4.259259e-02
1	6.523438e-01	6.157407e-01	1.953125e-02	3.888889e-02
1	6.875000e-01	9.083333e-01	2.929688e-02	7.222222e-02
1	7.983398e-01	5.675926e-01	1.220703e-01	2.092593e-01
