1	4.902344e-01	6.925926e-01	1.757813e-02	4.814815e-02
1	5.234375e-01	7.453704e-01	1.757813e-02	5.370370e-02
1	5.419922e-01	4.425926e-01	1.562500e-02	3.333333e-02
1	5.502930e-01	3.962963e-01	1.074219e-02	2.222222e-02
1	5.541992e-01	4.657407e-01	1.464844e-02	2.777778e-02
1	5.668945e-01	4.185185e-01	1.074219e-02	2.222222e-02
1	5.800781e-01	3.546296e-01	1.171875e-02	2.037037e-02
1	5.996094e-01	4.175926e-01	1.171875e-02	2.037037e-02
1	6.059570e-01	5.194444e-01	1.269531e-02	3.148148e-02
1	6.342773e-01	3.564815e-01	1.074219e-02	2.407407e-02
1	6.352539e-01	4.203704e-01	1.074219e-02	2.222222e-02
