1	4.423828e-01	9.666667e-01	2.734375e-02	5.925926e-02
1	4.663086e-01	8.361111e-01	2.636719e-02	7.222222e-02
1	4.892578e-01	8.898148e-01	2.539063e-02	7.222222e-02
2	4.926758e-01	6.574074e-01	2.441406e-02	7.407407e-02
1	5.004883e-01	7.796296e-01	2.441406e-02	5.925926e-02
3	5.083008e-01	9.564815e-01	2.441406e-02	7.962963e-02
1	5.190430e-01	8.731481e-01	2.246094e-02	6.481481e-02
2	5.249023e-01	6.092593e-01	1.660156e-02	3.333333e-02
3	5.561523e-01	3.916667e-01	2.441406e-02	5.370370e-02
1	5.800781e-01	6.620370e-01	1.562500e-02	3.888889e-02
1	6.118164e-01	5.462963e-01	1.464844e-02	3.333333e-02
