1	5.058594e-01	6.009259e-01	1.562500e-02	3.888889e-02
1	5.317383e-01	6.527778e-01	1.660156e-02	4.259259e-02
1	5.522461e-01	4.055556e-01	1.660156e-02	3.333333e-02
1	5.595703e-01	4.268519e-01	1.171875e-02	2.407407e-02
1	5.615234e-01	3.648148e-01	1.171875e-02	1.851852e-02
1	5.751953e-01	3.870370e-01	1.171875e-02	1.851852e-02
1	5.942383e-01	4.250000e-01	1.269531e-02	2.407407e-02
1	6.030273e-01	5.305556e-01	1.269531e-02	3.148148e-02
1	6.303711e-01	4.314815e-01	1.074219e-02	2.222222e-02
1	6.313477e-01	3.583333e-01	1.074219e-02	2.407407e-02
