1	5.693359e-01	4.388889e-01	1.171875e-02	2.962963e-02
1	6.240234e-01	4.972222e-01	1.171875e-02	3.148148e-02
1	6.289063e-01	5.870370e-01	1.562500e-02	3.703704e-02
1	6.328125e-01	4.638889e-01	1.171875e-02	2.407407e-02
1	6.464844e-01	4.500000e-01	1.367188e-02	2.592593e-02
1	6.557617e-01	6.657407e-01	1.855469e-02	4.629630e-02
1	6.669922e-01	9.416667e-01	2.929688e-02	7.962963e-02
1	6.777344e-01	6.518519e-01	1.757813e-02	4.074074e-02
1	6.826172e-01	5.657407e-01	1.757813e-02	3.518519e-02
1	7.036133e-01	6.611111e-01	2.246094e-02	4.444444e-02
1	7.255859e-01	9.564815e-01	3.125000e-02	7.592593e-02
1	8.002930e-01	4.833333e-01	1.162109e-01	1.962963e-01
