1	4.726563e-01	7.833333e-01	1.953125e-02	5.185185e-02
1	4.985352e-01	9.518519e-01	2.441406e-02	5.925926e-02
1	5.004883e-01	9.453704e-01	2.441406e-02	5.000000e-02
1	5.209961e-01	5.240741e-01	1.464844e-02	2.962963e-02
1	5.415039e-01	5.694444e-01	1.464844e-02	3.518519e-02
1	5.620117e-01	3.722222e-01	1.464844e-02	2.962963e-02
1	5.717773e-01	3.879630e-01	1.269531e-02	2.037037e-02
1	5.737305e-01	3.342593e-01	1.269531e-02	2.037037e-02
1	5.844727e-01	3.574074e-01	1.074219e-02	1.851852e-02
1	5.878906e-01	4.407407e-01	1.171875e-02	2.222222e-02
1	6.015625e-01	5.416667e-01	1.367188e-02	3.148148e-02
1	6.264648e-01	4.407407e-01	1.074219e-02	2.222222e-02
1	6.284180e-01	3.583333e-01	1.074219e-02	2.407407e-02
