1	4.541016e-01	9.083333e-01	2.539063e-02	8.333333e-02
1	4.765625e-01	7.555556e-01	2.148438e-02	6.296296e-02
1	4.824219e-01	9.212963e-01	2.539063e-02	7.222222e-02
1	4.956055e-01	8.259259e-01	2.246094e-02	6.666667e-02
2	5.004883e-01	6.027778e-01	2.246094e-02	6.851852e-02
1	5.043945e-01	7.259259e-01	2.050781e-02	5.185185e-02
3	5.131836e-01	8.833333e-01	2.246094e-02	8.888889e-02
1	5.229492e-01	8.018519e-01	2.050781e-02	5.925926e-02
1	5.283203e-01	5.675926e-01	1.367188e-02	3.148148e-02
1	5.781250e-01	6.638889e-01	1.757813e-02	3.888889e-02
1	6.083984e-01	5.379630e-01	1.367188e-02	3.148148e-02
