1	4.023438e-01	3.111111e-01	5.468750e-02	1.555556e-01
3	4.340820e-01	5.935185e-01	3.027344e-02	9.444444e-02
1	4.560547e-01	7.509259e-01	1.953125e-02	5.000000e-02
1	4.692383e-01	6.555556e-01	1.660156e-02	4.074074e-02
1	4.760742e-01	5.842593e-01	1.464844e-02	3.518519e-02
1	4.848633e-01	7.138889e-01	1.660156e-02	5.000000e-02
1	4.931641e-01	6.175926e-01	1.562500e-02	4.259259e-02
1	4.936523e-01	5.648148e-01	1.464844e-02	3.703704e-02
1	4.941406e-01	6.685185e-01	1.562500e-02	4.074074e-02
1	5.605469e-01	7.370370e-01	1.562500e-02	4.444444e-02
1	5.639648e-01	8.898148e-01	1.855469e-02	6.481481e-02
1	5.683594e-01	6.120370e-01	1.367188e-02	3.518519e-02
1	5.898438e-01	8.287037e-01	2.148438e-02	5.370370e-02
1	6.020508e-01	6.935185e-01	1.855469e-02	4.629630e-02
1	6.293945e-01	2.157407e-01	6.738281e-02	1.388889e-01
1	6.113281e-01	5.314815e-01	2.343750e-02	2.962963e-02
