1	4.404297e-01	6.898148e-01	3.125000e-02	3.888889e-02
1	4.819336e-01	9.425926e-01	2.246094e-02	7.777778e-02
1	4.877930e-01	7.657407e-01	2.050781e-02	6.111111e-02
1	4.970703e-01	4.472222e-01	1.367188e-02	2.407407e-02
1	5.117188e-01	6.574074e-01	1.953125e-02	4.444444e-02
1	5.136719e-01	8.453704e-01	2.148438e-02	6.851852e-02
1	5.126953e-01	7.333333e-01	1.757813e-02	5.555556e-02
1	5.156250e-01	9.574074e-01	2.343750e-02	7.407407e-02
1	5.126953e-01	6.037037e-01	1.562500e-02	3.703704e-02
1	5.131836e-01	4.833333e-01	1.269531e-02	3.333333e-02
1	5.766602e-01	6.314815e-01	1.660156e-02	3.703704e-02
1	5.825195e-01	7.101852e-01	1.660156e-02	4.629630e-02
1	5.922852e-01	6.138889e-01	1.855469e-02	3.888889e-02
1	6.044922e-01	8.750000e-01	2.148438e-02	6.481481e-02
1	6.171875e-01	6.851852e-01	2.148438e-02	4.444444e-02
1	6.479492e-01	2.314815e-01	6.738281e-02	1.444444e-01
1	6.337891e-01	8.027778e-01	2.343750e-02	5.740741e-02
1	6.386719e-01	9.370370e-01	2.734375e-02	7.777778e-02
1	6.704102e-01	9.416667e-01	2.832031e-02	7.222222e-02
