1	6.323242e-01	6.388889e-01	1.660156e-02	4.074074e-02
1	6.352539e-01	4.370370e-01	1.269531e-02	2.222222e-02
1	6.367188e-01	5.314815e-01	1.171875e-02	3.333333e-02
1	6.518555e-01	4.759259e-01	1.464844e-02	2.592593e-02
1	6.582031e-01	7.305556e-01	1.757813e-02	5.000000e-02
1	6.752930e-01	6.416667e-01	1.855469e-02	4.259259e-02
1	6.953125e-01	6.351852e-01	1.953125e-02	4.444444e-02
1	7.124023e-01	7.351852e-01	2.441406e-02	5.185185e-02
1	7.177734e-01	9.703704e-01	2.929688e-02	5.555556e-02
1	7.714844e-01	3.796296e-01	1.152344e-01	2.074074e-01
