1	3.945313e-01	3.638889e-01	7.421875e-02	1.537037e-01
3	4.365234e-01	7.259259e-01	3.906250e-02	1.296296e-01
1	4.643555e-01	4.898148e-01	2.246094e-02	2.777778e-02
1	4.736328e-01	9.027778e-01	2.148438e-02	6.851852e-02
1	4.853516e-01	7.842593e-01	1.953125e-02	5.740741e-02
1	4.882813e-01	6.916667e-01	1.757813e-02	4.259259e-02
1	5.009766e-01	9.342593e-01	2.148438e-02	7.222222e-02
1	4.990234e-01	5.564815e-01	1.367188e-02	3.518519e-02
1	5.029297e-01	4.962963e-01	1.367188e-02	3.333333e-02
1	5.068359e-01	7.907407e-01	1.953125e-02	5.925926e-02
1	5.102539e-01	7.240741e-01	1.855469e-02	5.555556e-02
1	5.083008e-01	4.296296e-01	1.269531e-02	2.592593e-02
1	5.107422e-01	8.583333e-01	1.757813e-02	5.740741e-02
1	5.166016e-01	5.740741e-01	1.757813e-02	3.703704e-02
1	5.195313e-01	5.296296e-01	1.562500e-02	3.703704e-02
1	5.209961e-01	4.962963e-01	1.464844e-02	3.333333e-02
1	5.219727e-01	4.342593e-01	1.464844e-02	2.777778e-02
1	5.224609e-01	4.638889e-01	1.367188e-02	2.777778e-02
1	5.341797e-01	6.953704e-01	1.757813e-02	4.629630e-02
1	5.854492e-01	7.342593e-01	1.464844e-02	4.629630e-02
1	5.913086e-01	5.972222e-01	1.660156e-02	3.518519e-02
1	6.020508e-01	8.990741e-01	1.855469e-02	6.481481e-02
1	6.064453e-01	7.203704e-01	1.953125e-02	4.074074e-02
1	6.440430e-01	2.194444e-01	6.738281e-02	1.388889e-01
1	6.235352e-01	6.731481e-01	1.855469e-02	4.629630e-02
